tau [s],AS [V],ASD [V/√Hz],PSD [dB/Hz]
0.0,7874.82696102947,11269.53497338239,19.87425202537773
5.425347222222222e-10,2.1465313687944154,3.0718656361343895,-15.770785774614183
1.0850694444444444e-09,81.06172045559799,116.0060910795535,0.0
1.6276041666666667e-09,7.972304247678518,11.409033110476472,-10.072319526189474
2.1701388888888887e-09,8.305992237485356,11.886568488705812,-9.894242960820593
2.7126736111111112e-09,5.441831925649423,7.787715909043643,-11.730706927816481
3.2552083333333333e-09,10.98242565456992,15.716768205731816,-8.681175449835948
3.797743055555555e-09,5.574627884772816,7.977758015755445,-11.625999341341366
4.3402777777777775e-09,5.242221499852509,7.502056721139914,-11.89300449713205
4.8828125e-09,9.79592019657791,14.018779815495238,-9.177705785337686
5.4253472222222225e-09,26.1968930859114,37.489941593210965,-4.905660293095762
5.9678819444444446e-09,1.4592614041639005,2.088324925857457,-17.4468272096082
6.510416666666667e-09,12.874376433359354,18.424307758664195,-7.99089613681411
7.052951388888889e-09,1.6504004677167299,2.3618608869837154,-16.912264789359888
7.59548611111111e-09,12.197986491397844,17.456337269369428,-8.22527668913789
8.138020833333334e-09,3.3039920779694643,4.728288565414725,-13.8977681964307
8.680555555555555e-09,11.001734454863389,15.744400711344722,-8.673546586568772
9.223090277777778e-09,6.640145387449115,9.502602538763457,-10.866382285327038
9.765625e-09,18.27043796441954,26.146522410966384,-6.47066858938871
1.0308159722222222e-08,9.608266355975362,13.750231499446464,-9.261707831032064
1.0850694444444445e-08,11.406595608120199,16.32379082982868,-8.516597719661398
1.1393229166666666e-08,16.25093536022106,23.256445544581965,-6.9793745411937085
1.1935763888888889e-08,1.3503891175968676,1.9325195923344343,-17.783568875388255
1.247829861111111e-08,9.779253731517937,13.994928712251253,-9.185101025435106
1.3020833333333333e-08,1.9371596170187118,2.772237175629631,-16.21650410025691
1.3563368055555556e-08,10.945852749446658,15.664429324458048,-8.695662155374063
1.4105902777777777e-08,3.8812526674435044,5.554396673443879,-13.198439009828508
1.46484375e-08,18.41172534785264,26.34871645494686,-6.437213291836467
1.519097222222222e-08,12.387002426715876,17.726834856698595,-8.158495943021366
1.5733506944444445e-08,9.279527263191406,13.279778406117483,-9.412899649208159
1.6276041666666667e-08,4.930089108904875,7.0553692048913055,-12.159610479737777
1.681857638888889e-08,9.275430847559377,13.273916093274405,-9.414817250663098
1.736111111111111e-08,2.533607062460527,3.625803276758588,-15.050765560116808
1.7903645833333333e-08,8.075967902350264,11.557384456807407,-10.016212327914552
1.8446180555555556e-08,3.865519621182123,5.531881370446376,-13.21607934909369
1.898871527777778e-08,5.098462523080565,7.29632562069967,-12.013765856666215
1.953125e-08,0.959007102558529,1.3724192462246292,-19.26993993342069
2.007378472222222e-08,1.8052818125183347,2.5835090248544175,-16.522708101448096
2.0616319444444444e-08,1.18371440403002,1.6939941589483365,-18.35568884621348
2.1158854166666667e-08,10.583225551946537,15.145479523433721,-8.841977649771223
2.170138888888889e-08,2.845429172784778,4.0720467555249655,-14.546680371734006
2.224392361111111e-08,10.682934065845188,15.288170733041957,-8.80125269004566
2.2786458333333332e-08,3.0980281327574035,4.43353696067347,-14.177304597702244
2.3328993055555555e-08,6.428826996783241,9.200188275451614,-11.006840781593874
2.3871527777777778e-08,2.74723012162724,3.931515713147855,-14.699207773732507
2.44140625e-08,7.740953166257701,11.077950393852449,-10.200213770501014
2.495659722222222e-08,2.788415182646073,3.990454974649031,-14.634583782167853
2.5499131944444444e-08,5.469724076912388,7.827631906651768,-11.708503983043295
2.6041666666666667e-08,1.7042210353961804,2.4388826136517983,-16.772898954283217
2.658420138888889e-08,13.743305046563705,19.66781716456471,-7.707246307701192
2.7126736111111112e-08,3.687715978107449,5.277429509606645,-13.420583519640934
2.7669270833333332e-08,8.587979968387142,12.290116479180893,-9.74924794212429
2.8211805555555555e-08,4.94948138076903,7.083121165292206,-12.142561221397742
2.8754340277777778e-08,3.715286221647331,5.316884830381941,-13.388235400140122
2.9296875e-08,6.119796094946039,8.757939249111743,-11.220788648189327
2.983940972222222e-08,3.6525404687922003,5.227090418424518,-13.462207805237817
3.038194444444444e-08,5.50993372246503,7.885175267168171,-11.676694421085948
3.0924479166666666e-08,4.435000583169131,6.3468561818991285,-12.619221357041798
3.146701388888889e-08,8.578653613876407,12.276769687073203,-9.753966846013485
3.200954861111111e-08,14.94373682717607,21.38573528539694,-7.343566063466179
3.2552083333333335e-08,0.10195112579751561,0.14590057450616153,-29.004237911315144
3.309461805555556e-08,11.721217831546985,16.774041504269913,-8.398430798659621
3.363715277777778e-08,7.698376255689182,11.017019279418442,-10.224166836965106
3.41796875e-08,2.185153210898148,3.1271367173249236,-15.693339242692296
3.472222222222222e-08,6.862230731226693,9.820425211079023,-10.723505005747615
3.526475694444444e-08,13.461108715411976,19.26397064971267,-7.797349852363866
3.5807291666666666e-08,6.398207500877418,9.15636921991101,-11.027574963561497
3.634982638888889e-08,10.198989596229989,14.595605784949369,-9.00258668208369
