2way travel time [s],AS [V],PSD [dB/Hz]
9.765625e-08,2.002224776840852,-9.381340787129952
9.819878472222223e-08,0.6099454525781001,-14.543559122372907
9.874131944444444e-08,0.4856880398473589,-15.532895010016738
9.928385416666667e-08,0.4650596211838857,-15.721382765125993
9.98263888888889e-08,1.0276286968544799,-12.278106864554557
1.003689236111111e-07,0.5827839570772093,-14.741393220593572
1.0091145833333333e-07,1.7284735160130675,-10.019841804390419
1.0145399305555556e-07,0.3160674482318311,-17.39867139849893
1.0199652777777779e-07,1.8491990752199912,-9.726632424525945
1.0253906249999999e-07,0.5222344416541788,-15.217813996330872
1.0308159722222222e-07,1.0561697588452288,-12.159131817891717
1.0362413194444445e-07,0.4592817009969751,-15.775677677122847
1.0416666666666665e-07,1.9687744039590633,-9.454509555612606
1.0470920138888888e-07,1.3332529013946328,-11.147343725713535
1.0525173611111111e-07,2.8290947246307927,-7.879994211455154
1.0579427083333334e-07,1.7992997186023998,-9.84543397993509
1.0633680555555554e-07,1.194649560427542,-11.62406382395735
1.0687934027777777e-07,1.6225917823562708,-10.294376378734674
1.07421875e-07,1.2315102449081154,-11.492088809521546
1.0796440972222223e-07,2.678160369127468,-8.118103308774126
1.0850694444444444e-07,2.52133631714051,-8.380161306213814
1.0904947916666667e-07,1.9376942658451475,-9.523616559577171
1.095920138888889e-07,1.8500907703609861,-9.724538734639834
1.101345486111111e-07,2.340202674406573,-8.70393438702359
1.1067708333333333e-07,1.4715760058829355,-10.718642120045201
1.1121961805555556e-07,1.997596759723766,-9.391390851487463
1.1176215277777779e-07,1.3278252175018534,-11.165059977004631
1.1230468749999999e-07,1.3721437086816837,-11.022473113266642
1.1284722222222222e-07,2.261398991311135,-8.85269715911263
1.1338975694444445e-07,4.305215656075766,-6.056519990947018
1.1393229166666668e-07,0.3998119448799731,-16.37791144964414
1.1447482638888888e-07,1.1650043790960067,-11.733193522089548
1.1501736111111111e-07,0.4282427157218034,-16.079569255455894
1.1555989583333334e-07,3.080845531610733,-7.50976985957767
1.1610243055555554e-07,1.1899506519620122,-11.641179587415582
1.1664496527777777e-07,3.411835050152564,-7.066588835887385
1.171875e-07,0.3544032982136292,-16.90149155083484
1.1773003472222223e-07,1.823707031875906,-9.786918373628014
1.1827256944444444e-07,0.3998935845157766,-16.37702473216742
1.1881510416666667e-07,3.2403506634445267,-7.290548989093809
1.193576388888889e-07,0.36390935997620844,-16.786536839736353
1.1990017361111108e-07,2.704648799450435,-8.07536030369471
1.2044270833333331e-07,0.047074734696082955,-25.668590289314828
1.2098524305555554e-07,2.5526404989474294,-8.326572547693091
1.2152777777777777e-07,0.1625724888896938,-20.2859985545168
1.220703125e-07,1.2784096523837583,-11.329768689906452
1.2261284722222223e-07,0.3440981167540862,-17.029646142914462
1.2315538194444446e-07,2.9997096172533038,-7.625676945521929
1.236979166666667e-07,0.23481593345560278,-18.689193473637612
1.2424045138888887e-07,1.4522954828673436,-10.775919234698907
1.247829861111111e-07,0.8865649361922122,-12.919363591534669
1.2532552083333333e-07,1.4536737715318884,-10.7717995544548
1.2586805555555556e-07,0.5752344218365774,-14.798020438392278
1.2641059027777779e-07,2.561355951645154,-8.311769734609575
1.2695312500000002e-07,0.6466675174430787,-14.289658634464553
1.2749565972222224e-07,2.460739627191112,-8.485812469383688
1.2803819444444442e-07,1.4663376509600619,-10.734129239912104
1.2858072916666665e-07,1.5927744435947795,-10.374926313012807
1.2912326388888888e-07,0.9724103038031549,-12.517973579849347
1.296657986111111e-07,2.2920910760419893,-8.794150397369325
1.3020833333333334e-07,2.5941690635528007,-8.256486341269976
1.3075086805555557e-07,3.500386673515885,-6.9553088827918526
1.312934027777778e-07,1.8385582695561242,-9.751695114806079
1.3183593749999998e-07,0.7749341187611853,-13.503821276191006
1.323784722222222e-07,0.42364079796177906,-16.126491326340346
1.3292100694444443e-07,0.315320288725052,-17.40894994473501
1.3346354166666666e-07,1.7364687533624013,-9.999799371616586
1.340060763888889e-07,2.364298564736711,-8.65944591444968
1.3454861111111112e-07,1.836014860665621,-9.757707179792263
1.3509114583333335e-07,1.0545159703109823,-12.165937486511314
1.3563368055555553e-07,2.632240468816772,-8.193213482217459
1.3617621527777776e-07,1.2801287474682406,-11.323932595193531
1.3671875e-07,3.364423940145976,-7.1273619541635895
1.3726128472222222e-07,1.1051579249462038,-11.962225677255319
1.3780381944444445e-07,1.6165153859799768,-10.310670674505598
1.3834635416666668e-07,1.0391389422042232,-12.229732895187661
1.388888888888889e-07,1.0651245541908712,-12.122465134891671
1.3943142361111114e-07,0.23131096389466482,-18.754506916721752
1.399739583333333e-07,0.7482697641889987,-13.655887132640993
1.4051649305555554e-07,0.48919206801454096,-15.501675034584483
1.4105902777777777e-07,1.2350097358470142,-11.479765287832056
1.416015625e-07,0.8322078290461666,-13.194151129009597
1.4214409722222223e-07,3.1295646322123907,-7.4416298493593525
1.4268663194444446e-07,0.5404720123363164,-15.068737005512212
1.432291666666667e-07,1.1618861952728996,-11.744833182789291
1.4377170138888887e-07,0.495026396815122,-15.450185521349155
1.443142361111111e-07,1.9732765311285207,-9.444589593294397
1.4485677083333333e-07,0.2753811139212566,-17.99712757699426
1.4539930555555555e-07,1.9470296891570433,-9.502743361470582
1.4594184027777778e-07,0.34439081008836825,-17.025953560429237
1.4648437500000001e-07,0.16100227052955549,-20.32814909329492
1.4702690972222224e-07,0.15290835433779798,-20.552156957502525
1.4756944444444442e-07,1.2194696610061282,-11.534759099890156
1.4811197916666665e-07,0.6559700908799783,-14.227628719672884
1.4865451388888888e-07,0.6953551544545865,-13.97440231736093
1.491970486111111e-07,0.8608156033879114,-13.047367794903819
1.4973958333333334e-07,0.34698778102962613,-16.993327283933574
1.5028211805555557e-07,1.1822060941298012,-11.66953716274765
1.508246527777778e-07,1.0722755404542756,-12.093405105656084
1.5136718749999997e-07,1.4518712645484482,-10.777188002592437
1.519097222222222e-07,2.4465191492397342,-8.510982906375443
1.5245225694444443e-07,0.1832957577204685,-19.76494496457531
1.5299479166666666e-07,1.5648377240346312,-10.451776027858257
1.535373263888889e-07,0.6868015693269046,-14.028156311854472
1.5407986111111112e-07,1.0116600160165268,-12.346123243787886
1.5462239583333335e-07,1.589556162987154,-10.383710327990363
1.5516493055555558e-07,1.8259676841838728,-9.781538228684722
1.5570746527777776e-07,1.1401788968897393,-11.826739114675602
1.5624999999999999e-07,0.9834009642401937,-12.4691628024211
1.5679253472222222e-07,2.022729384729653,-9.33709126408072
1.5733506944444445e-07,0.7647171896205597,-13.561460574843771
1.5787760416666667e-07,2.0274936781619335,-9.326874012981145
1.584201388888889e-07,1.479826701961386,-10.69436050572352
1.5896267361111113e-07,0.49619671286033395,-15.439930271411376
1.595052083333333e-07,0.4650529277886651,-15.721445271639054
1.6004774305555554e-07,1.2583747332322948,-11.398369204773733
1.6059027777777777e-07,0.4034186105361857,-16.338909807860894
1.611328125e-07,1.791532004642454,-9.86422339047753
1.6167534722222223e-07,0.8292076032198553,-13.209836344300985
1.6221788194444446e-07,2.273163375069218,-8.830162598996774
1.627604166666667e-07,0.5522522329712893,-14.97509429459975
1.6330295138888886e-07,1.31318721687985,-11.21320263557482
1.638454861111111e-07,0.3604149544549522,-16.82844107459764
1.6438802083333332e-07,2.4847616950067466,-8.443621666604509
1.6493055555555555e-07,0.6966873491172719,-13.96608985612545
1.6547309027777778e-07,3.037632206765527,-7.571117212270614
1.66015625e-07,0.5656723860348919,-14.870819313688799
1.6655815972222224e-07,0.37500148944903555,-16.65613917346115
1.6710069444444442e-07,0.2770442333544743,-17.970977952313774
1.6764322916666665e-07,0.7136974210315101,-13.861327826063237
1.6818576388888888e-07,0.1607722005118114,-20.334359539752114
1.687282986111111e-07,1.4487330700313736,-10.786585362152508
1.6927083333333334e-07,0.15911893309175673,-20.379250518905426
1.6981336805555557e-07,2.02359210000656,-9.335239347512523
1.703559027777778e-07,0.48632972710743416,-15.527160932181607
1.7089843750000002e-07,1.6698466109532917,-10.169703305438127
1.714409722222222e-07,0.4147446001639079,-16.218661696648795
1.7198350694444443e-07,1.5857054459543645,-10.394243922915848
1.7252604166666666e-07,0.5124412742052251,-15.300028076182642
1.730685763888889e-07,1.651816885672921,-10.216850086606842
1.7361111111111112e-07,1.0659580139718083,-12.119068110228131
1.7415364583333335e-07,1.617777643539352,-10.307280805278499
1.7469618055555558e-07,0.8164333239929928,-13.277261872200778
1.7523871527777776e-07,0.39660960908255805,-16.41283677918289
1.7578124999999998e-07,0.7390911496933018,-13.709489082137631
1.7632378472222221e-07,0.7119803656863091,-13.87178892785001
1.7686631944444444e-07,0.8547023654026108,-13.078320041512669
1.7740885416666667e-07,1.144482100626883,-11.810379052070267
1.779513888888889e-07,0.39663589324893556,-16.41254897248522
1.7849392361111113e-07,0.7402313214251685,-13.702794525686425
1.790364583333333e-07,1.0406506776304558,-12.223419386714747
1.7957899305555554e-07,0.7618383155414102,-13.577840989504635
1.8012152777777777e-07,1.0755993069331151,-12.07996396317168
1.806640625e-07,1.3824728349988453,-10.98990303669699
1.8120659722222223e-07,1.502728478177412,-10.627663932358406
1.8174913194444446e-07,0.35748116040415906,-16.863937510195456
1.8229166666666669e-07,0.026460586942131742,-28.17047436658996
1.8283420138888886e-07,0.2186094348528999,-18.999780085172603
1.833767361111111e-07,0.7346836171464434,-13.735465544942404
1.8391927083333332e-07,0.5958559967597425,-14.645055955390866
1.8446180555555555e-07,0.9944564970013774,-12.420611205831795
1.8500434027777778e-07,0.035374949644301025,-26.909510797078234
1.85546875e-07,0.4583967256691582,-15.784054032270099
1.8608940972222224e-07,0.37554247159825993,-16.64987849813506
1.8663194444444447e-07,1.272323110275166,-11.350494943219683
1.8717447916666665e-07,0.25028071519711903,-18.412195226906668
1.8771701388888888e-07,1.2736707615909177,-11.3458973077651
1.882595486111111e-07,0.49179905442498895,-15.478592206373579
1.8880208333333333e-07,1.672312778085663,-10.163294018227326
1.8934461805555556e-07,0.44901563924168203,-15.873854422594217
1.898871527777778e-07,0.4934112918681225,-15.464378257997506
1.9042968750000002e-07,0.27473304082256134,-18.007360169572063
1.909722222222222e-07,1.3868204457494933,-10.976266742391644
1.9151475694444443e-07,0.36160937677377336,-16.814072265324096
1.9205729166666666e-07,1.1202730948129282,-11.903230042224473
1.925998263888889e-07,0.20842057110879605,-19.20706328423973
1.9314236111111112e-07,1.1938295456178736,-11.627045871570903
1.9368489583333335e-07,0.49556835151919726,-15.445433467872181
1.9422743055555558e-07,0.5201467080145152,-15.235210558270829
1.9476996527777775e-07,0.15668765066102724,-20.446121411362128
1.9531249999999998e-07,1.032176893888411,-12.258927772182883
1.958550347222222e-07,0.7233414825938489,-13.803035380537436
1.9639756944444444e-07,1.5431223093327768,-10.512465600105383
1.9694010416666667e-07,0.2633449930852017,-18.191218443932456
1.974826388888889e-07,0.5830357823655455,-14.739517007125418
1.9802517361111113e-07,0.08883795767532321,-22.910483441748365
1.9856770833333336e-07,0.11281796403656111,-21.87268652041441
1.991102430555556e-07,0.08172259698347235,-23.2730475082452
1.9965277777777777e-07,0.1986242200263773,-19.416147052329162
2.001953125e-07,0.2651976621352611,-18.16077218826614
2.0073784722222223e-07,0.6999771459863503,-13.945630493491613
2.0128038194444445e-07,0.8244331655404638,-13.234914556440021
2.0182291666666668e-07,0.26743000998690664,-18.124367694799847
2.0236545138888891e-07,0.22258300424873767,-18.921549101506976
2.0290798611111114e-07,0.2808966225468699,-17.91100392678951
2.0345052083333332e-07,0.2959017013453686,-17.684994477992177
2.0399305555555555e-07,0.5986567965042509,-14.624689926497535
2.0453559027777778e-07,0.7001969908307968,-13.944266700216305
2.05078125e-07,0.152549032210568,-20.562374532583977
2.0562065972222224e-07,0.34509315984646666,-17.01710558881236
2.0616319444444447e-07,0.6507816697234605,-14.262115981706154
2.067057291666667e-07,1.4114658763493186,-10.89976526938501
2.0724826388888893e-07,0.1919338853533911,-19.564952551327508
2.077907986111111e-07,0.814278153467169,-13.28874126907521
2.0833333333333333e-07,0.20131259937493837,-19.357759534823057
2.0887586805555556e-07,1.6032803848324126,-10.346374307583579
2.094184027777778e-07,0.15234716968853512,-20.56812519734695
2.0996093750000002e-07,0.515024030880082,-15.278194164536444
2.1050347222222225e-07,0.1242677902452903,-21.45288334335641
2.1104600694444448e-07,0.8471559756892335,-13.116835314046394
2.1158854166666666e-07,0.5109157775343431,-15.312975957392432
2.1213107638888889e-07,0.5675839609416353,-14.856167955709063
2.1267361111111112e-07,0.4043447366745988,-16.328951157246493
2.1321614583333335e-07,0.4831542437660064,-15.555611115287027
2.1375868055555558e-07,0.25810756004317525,-18.278461846911288
2.143012152777778e-07,1.043185037044282,-12.212855609124125
2.1484375000000003e-07,0.5391069607756852,-15.07971970693561
2.153862847222222e-07,1.1450376970314016,-11.808271252368067
2.1592881944444444e-07,0.3263524557745244,-17.259600249556687
2.1647135416666667e-07,1.748265050910735,-9.970396342354276
2.170138888888889e-07,0.5625610789497653,-14.894772280265137
2.1755642361111113e-07,0.9159386533444349,-12.777805230491982
2.1809895833333336e-07,0.6188319895790718,-14.480741542283422
2.186414930555556e-07,0.9781083389745153,-12.492599484797719
2.1918402777777776e-07,0.6151348353058474,-14.506765880569816
2.197265625e-07,0.37456886049846233,-16.661152402354798
2.2026909722222222e-07,0.6933147178771919,-13.987164904086818
2.2081163194444445e-07,0.5720566940308385,-14.82207838081104
2.2135416666666668e-07,0.16749348013503143,-20.156490037098646
2.218967013888889e-07,0.35339252811750055,-16.913895471776307
2.2243923611111114e-07,0.29103408207088954,-17.75703059226672
2.2298177083333337e-07,0.6965687463578057,-13.966829253918382
2.2352430555555555e-07,1.0650095514586686,-12.122934072992004
2.2406684027777778e-07,1.3994848087803524,-10.936787214095753
2.24609375e-07,0.931954987986393,-12.702519729338864
2.2515190972222224e-07,0.2937103082065109,-17.71727721018541
2.2569444444444447e-07,0.643017060122907,-14.314244145248278
2.262369791666667e-07,0.602161564542456,-14.599338786129334
2.2677951388888892e-07,0.9742186267299202,-12.509904811506498
2.273220486111111e-07,0.564756960083611,-14.877853181440068
2.2786458333333333e-07,1.0778359559319164,-12.070942427356972
2.2840711805555556e-07,0.7475194610611223,-13.660244063818467
2.289496527777778e-07,1.0931640562938283,-12.009615665637693
2.2949218750000002e-07,0.35245370170325874,-16.925448338516407
2.3003472222222225e-07,1.1488612389856248,-11.793793328482076
2.3057725694444448e-07,0.5003273008609207,-15.40392708785156
2.3111979166666666e-07,1.4838160723237799,-10.682668390896762
2.3166232638888888e-07,0.8222918391852305,-13.246209298932305
2.3220486111111111e-07,1.4243206551403427,-10.860391376655105
2.3274739583333334e-07,0.16922183311429942,-20.111905147459822
2.3328993055555557e-07,0.4481045335407524,-15.882675722714081
2.338324652777778e-07,0.05574252877912996,-24.934602432852444
2.3437500000000003e-07,0.3419376401599121,-17.05699999890593
2.349175347222222e-07,0.15536391718170262,-20.48296747484759
2.3546006944444444e-07,0.6398946114068473,-14.335384570659851
2.3600260416666667e-07,0.11792592805419495,-21.6803760728449
2.365451388888889e-07,0.19315052626359883,-19.53751014255111
2.3708767361111113e-07,0.039932315572593705,-26.38322415481059
2.3763020833333336e-07,0.7891481674739438,-13.424883576750906
2.3817274305555559e-07,0.08098635740591577,-23.312350442657603
2.387152777777778e-07,0.904437333886192,-12.832684289274908
2.392578125e-07,0.16023933119786044,-20.348777863851154
2.398003472222222e-07,0.5968974221968674,-14.637472067079969
2.4034288194444445e-07,0.043466554105632625,-26.014916980008174
2.408854166666667e-07,0.5844617263041668,-14.728908335374381
2.414279513888889e-07,0.4014445284129065,-16.36021367060812
2.4197048611111114e-07,1.1064837812506603,-11.95701857572356
2.4251302083333337e-07,0.1720249175743898,-20.040555516024625
2.4305555555555555e-07,0.7230448090825518,-13.804816974727474
2.435980902777778e-07,0.4717439259542858,-15.659405930130184
2.44140625e-07,0.2895492622237837,-17.779244473476485
2.4468315972222223e-07,0.11331716515147247,-21.853512087630214
2.4522569444444446e-07,0.4881266631221671,-15.511143790974753
2.457682291666667e-07,0.18411342641756678,-19.745614495726183
2.463107638888889e-07,1.404477002798037,-10.921322776624782
2.468532986111111e-07,1.2229602865122233,-11.52234555714478
2.4739583333333333e-07,0.9504096405393149,-12.617360770765112
2.4793836805555556e-07,0.8954370982374953,-12.876118266534364
2.484809027777778e-07,0.2686067538575336,-18.1052998164357
2.490234375e-07,0.6723519368584185,-14.120502497340137
2.4956597222222225e-07,0.3249817374712371,-17.277879537834714
2.501085069444445e-07,0.4580462042178509,-15.787376214907995
2.5065104166666665e-07,0.26698087077004923,-18.131667648316395
2.511935763888889e-07,0.37159594135153673,-16.69575948136574
2.517361111111111e-07,0.35327082975466717,-16.915391316363944
2.5227864583333334e-07,0.7911800304289576,-13.41371592997021
2.5282118055555557e-07,0.5024376538654409,-15.385647310252326
2.533637152777778e-07,1.1383977403850052,-11.833528849866566
2.5390625000000003e-07,0.5497486834874658,-14.994827120231855
2.5444878472222226e-07,1.0882913788618491,-12.029017212019506
2.5499131944444444e-07,0.5821838900910737,-14.74586726345291
2.5553385416666667e-07,0.2594159574898545,-18.256502226424796
2.560763888888889e-07,0.41161267356532144,-16.251581717939946
2.566189236111111e-07,1.0531602759363732,-12.171524404030409
2.5716145833333335e-07,0.29795640225447073,-17.65494188387356
2.577039930555556e-07,1.2553229619597028,-11.408914371580552
2.582465277777778e-07,0.23310366621695588,-18.72097805941042
2.587890625e-07,0.6000656245369647,-14.614481616191044
