#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B5D5B0
#Date Time: 2023-03-19 10:00:44.181
#Sample rate: 16000Hz
#Samples: 32768
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 1 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Custom
#Type: MyWave
#Frequency: 1 Hz
#Period: 1 s
#Amplitude: 2 V
#Offset: 0 V
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
-1.0239529602289847,0.742489968530693,0.2394845716075536
-1.0238904602289847,0.7428294812445649,0.2394845716075536
-1.0238279602289848,0.7428294812445649,0.2394845716075536
-1.0237654602289847,0.742489968530693,0.2398225081882019
-1.0237029602289847,0.742150455816821,0.2394845716075536
-1.0236404602289848,0.742150455816821,0.2394845716075536
-1.0235779602289847,0.742150455816821,0.2394845716075536
-1.0235154602289847,0.7418109431029498,0.2394845716075536
-1.0234529602289848,0.7421504558168204,0.2394845716075536
-1.0233904602289847,0.742150455816821,0.2394845716075536
-1.0233279602289846,0.742150455816821,0.23914663502688194
-1.0232654602289848,0.742150455816821,0.22630504496229437
-1.0232029602289847,0.7418109431029491,0.23103615709134678
-1.0231404602289846,0.7414714303890771,0.2394845716075536
-1.0230779602289848,0.7414714303890771,0.2394845716075536
-1.0230154602289847,0.7414714303890771,0.2391466350269053
-1.0229529602289846,0.7414714303890771,0.2394845716075536
-1.0228904602289848,0.7414714303890771,0.2394845716075536
-1.0228279602289847,0.7414714303890771,0.23542933263977434
-1.0227654602289846,0.7414714303890771,0.23441552289783874
-1.0227029602289848,0.7414714303890771,0.2394845716075536
-1.0226404602289847,0.7414714303890771,0.2394845716075536
-1.0225779602289846,0.7414714303890771,0.23373964973653913
-1.0225154602289848,0.7414714303890771,0.23711901554301568
-1.0224529602289847,0.7414714303890771,0.23745695212366397
-1.0223904602289848,0.7414714303890771,0.2371190155430163
-1.0223279602289848,0.7414714303890771,0.23880869844625707
-1.0222654602289847,0.7414714303890771,0.2320499668332916
-1.0222029602289848,0.7407924049613345,0.2384707618655971
-1.0221404602289847,0.7411319176752053,0.23678107896236744
-1.0220779602289847,0.7407924049613333,0.23880869844625707
-1.0220154602289848,0.7407924049613333,0.23880869844625707
-1.0219529602289847,0.7407924049613333,0.2391466350269053
-1.0218904602289847,0.7407924049613333,0.2381328252849605
-1.0218279602289848,0.7407924049613333,0.2381328252849605
-1.0217654602289847,0.7407924049613333,0.23880869844625707
-1.0217029602289847,0.7407924049613333,0.23847076186561
-1.0216404602289848,0.7407924049613333,0.2391466350269041
-1.0215779602289847,0.7407924049613333,0.23644314238171915
-1.0215154602289847,0.7404528922474606,0.23880869844625707
-1.0214529602289848,0.74011337953359,0.23880869844625707
-1.0213904602289847,0.7401133795335894,0.23880869844625707
-1.0213279602289846,0.7401133795335894,0.2384707618656094
-1.0212654602289848,0.7401133795335894,0.23880869844625646
-1.0212029602289847,0.7401133795335894,0.2381328252849605
-1.0211404602289846,0.7401133795335894,0.23880869844625707
-1.0210779602289848,0.7401133795335894,0.23880869844625707
-1.0210154602289847,0.7394343541058455,0.23847076186560878
-1.0209529602289846,0.7394343541058455,0.23847076186560878
-1.0208904602289848,0.7394343541058455,0.23847076186560878
-1.0208279602289847,0.7394343541058455,0.23847076186560878
-1.0207654602289846,0.7394343541058455,0.23847076186560878
-1.0207029602289848,0.7394343541058455,0.23847076186560878
-1.0206404602289847,0.7394343541058455,0.23847076186560878
-1.0205779602289846,0.7394343541058455,0.23847076186560878
-1.0205154602289848,0.7394343541058455,0.23847076186560878
-1.0204529602289847,0.7394343541058455,0.23880869844625707
-1.0203904602289848,0.7394343541058455,0.2384707618656094
-1.0203279602289848,0.7394343541058455,0.23880869844625707
-1.0202654602289847,0.7394343541058455,0.23847076186560878
-1.0202029602289848,0.7394343541058455,0.23847076186560878
-1.0201404602289847,0.7394343541058455,0.23847076186560878
-1.0200779602289847,0.7390948413919735,0.2381328252849605
-1.0200154602289848,0.7387553286781022,0.2381328252849605
-1.0199529602289847,0.7387553286781016,0.2381328252849605
-1.0198904602289847,0.7387553286781016,0.23779488870431287
-1.0198279602289848,0.7387553286781016,0.23813282528495988
-1.0197654602289847,0.7387553286781016,0.2381328252849605
-1.0197029602289847,0.7387553286781016,0.2381328252849605
-1.0196404602289848,0.7387553286781016,0.2381328252849605
-1.0195779602289847,0.7387553286781016,0.2381328252849605
-1.0195154602289846,0.7387553286781016,0.2381328252849605
-1.0194529602289848,0.7387553286781016,0.2381328252849605
-1.0193904602289847,0.7387553286781016,0.2381328252849605
-1.0193279602289846,0.7384158159642289,0.23745695212366458
-1.0192654602289848,0.7380763032503583,0.23779488870431165
-1.0192029602289847,0.7380763032503577,0.23745695212366397
-1.0191404602289846,0.7380763032503577,0.23779488870431165
-1.0190779602289848,0.7380763032503577,0.23745695212366458
-1.0190154602289847,0.7380763032503577,0.23745695212366397
-1.0189529602289846,0.7380763032503577,0.23779488870431226
-1.0188904602289848,0.7380763032503577,0.23779488870431226
-1.0188279602289847,0.7373972778226137,0.23745695212366397
-1.0187654602289846,0.7373972778226137,0.23745695212366397
-1.0187029602289848,0.7373972778226137,0.23745695212366397
-1.0186404602289847,0.7373972778226137,0.23711901554301568
-1.0185779602289846,0.7373972778226137,0.23779488870431104
-1.0185154602289848,0.7373972778226137,0.23711901554301568
-1.0184529602289847,0.7373972778226137,0.23745695212366397
-1.0183904602289848,0.7373972778226137,0.23745695212366397
-1.0183279602289848,0.7373972778226137,0.23711901554301568
-1.0182654602289847,0.7373972778226137,0.23711901554301568
-1.0182029602289848,0.7373972778226137,0.23711901554301568
-1.0181404602289847,0.7370577651087418,0.23711901554301568
-1.0180779602289847,0.7373972778226137,0.23745695212366397
-1.0180154602289848,0.7373972778226137,0.2371190155430163
-1.0179529602289847,0.7370577651087418,0.23745695212366397
-1.0178904602289847,0.7370577651087411,0.23745695212366336
-1.0178279602289848,0.7367182523948704,0.2371190155430163
-1.0177654602289847,0.7367182523948698,0.23678107896236744
-1.0177029602289847,0.7367182523948698,0.23678107896236805
-1.0176404602289848,0.7367182523948698,0.23711901554301507
-1.0175779602289847,0.7367182523948698,0.23644314238171915
-1.0175154602289846,0.7367182523948698,0.23644314238171915
-1.0174529602289848,0.7367182523948698,0.23644314238171915
-1.0173904602289847,0.7363787396809979,0.23610520580107086
-1.0173279602289846,0.7360392269671259,0.23678107896236683
-1.0172654602289848,0.7360392269671259,0.23644314238171976
-1.0172029602289847,0.7360392269671259,0.23644314238171915
-1.0171404602289846,0.7360392269671259,0.23610520580107147
-1.0170779602289848,0.7360392269671259,0.23644314238171915
-1.0170154602289847,0.7360392269671259,0.23644314238171915
-1.0169529602289846,0.7360392269671259,0.23610520580107086
-1.0168904602289848,0.7360392269671259,0.23610520580107086
-1.0168279602289847,0.7360392269671259,0.23610520580107086
-1.0167654602289846,0.7360392269671259,0.23610520580107208
-1.0167029602289848,0.7360392269671259,0.23678107896236744
-1.0166404602289847,0.735360201539382,0.23610520580107086
-1.0165779602289846,0.735360201539382,0.23610520580107086
-1.0165154602289848,0.735360201539382,0.23610520580107086
-1.0164529602289847,0.735360201539382,0.23610520580107086
-1.0163904602289848,0.735360201539382,0.23644314238171854
-1.0163279602289848,0.735360201539382,0.23610520580107086
-1.0162654602289847,0.735360201539382,0.23644314238171915
-1.0162029602289848,0.735360201539382,0.23644314238171915
-1.0161404602289847,0.735360201539382,0.23644314238171915
-1.0160779602289847,0.735360201539382,0.23644314238171915
-1.0160154602289848,0.735360201539382,0.23644314238171915
-1.0159529602289847,0.735360201539382,0.23644314238171915
-1.0158904602289847,0.735360201539382,0.23610520580107086
-1.0158279602289848,0.735360201539382,0.23610520580107086
-1.0157654602289847,0.735360201539382,0.23678107896236744
-1.0157029602289847,0.7350206888255094,0.23610520580107147
-1.0156404602289848,0.7346811761116387,0.23644314238171854
-1.0155779602289847,0.7346811761116381,0.23644314238171915
-1.0155154602289846,0.7346811761116381,0.23644314238171915
-1.0154529602289848,0.7346811761116381,0.23644314238171915
-1.0153904602289847,0.7346811761116381,0.23610520580107086
-1.0153279602289846,0.7346811761116381,0.23644314238171976
-1.0152654602289848,0.7346811761116381,0.23678107896236683
-1.0152029602289847,0.7343416633977661,0.23610520580107086
-1.0151404602289846,0.7343416633977654,0.23644314238171915
-1.0150779602289848,0.7340021506838942,0.23644314238171915
-1.0150154602289847,0.7340021506838942,0.23644314238171915
-1.0149529602289846,0.7340021506838948,0.23644314238171915
-1.0148904602289848,0.7343416633977661,0.23644314238171915
-1.0148279602289847,0.7343416633977661,0.23610520580107086
-1.0147654602289846,0.7340021506838942,0.23610520580107147
-1.0147029602289848,0.7340021506838942,0.23644314238171915
-1.0146404602289847,0.7340021506838942,0.23644314238171915
-1.0145779602289848,0.7340021506838942,0.23644314238171915
-1.0145154602289848,0.7340021506838942,0.23610520580107086
-1.0144529602289847,0.7336626379700222,0.23644314238171915
-1.0143904602289848,0.733323125256151,0.23644314238171915
-1.0143279602289847,0.7333231252561503,0.23644314238171915
-1.0142654602289847,0.7333231252561503,0.23644314238171915
-1.0142029602289848,0.7333231252561503,0.23644314238171915
-1.0141404602289847,0.7333231252561503,0.23610520580107086
-1.0140779602289847,0.7333231252561503,0.23644314238171915
-1.0140154602289848,0.7333231252561503,0.23644314238171915
-1.0139529602289847,0.7333231252561503,0.23610520580107086
-1.0138904602289847,0.7336626379700215,0.23644314238171915
-1.0138279602289848,0.733323125256151,0.23644314238171915
-1.0137654602289847,0.7333231252561503,0.23644314238171915
-1.0137029602289847,0.7333231252561503,0.23644314238171915
-1.0136404602289848,0.7333231252561503,0.23644314238171915
-1.0135779602289847,0.7333231252561503,0.23644314238171915
-1.0135154602289846,0.7333231252561491,0.23644314238171915
-1.0134529602289848,0.7326440998284076,0.23644314238171915
-1.0133904602289847,0.7326440998284064,0.23644314238171915
-1.0133279602289846,0.7326440998284064,0.23644314238171915
-1.0132654602289848,0.7326440998284064,0.23644314238171915
-1.0132029602289847,0.7329836125422783,0.23610520580107086
