#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B5D5B0
#Date Time: 2023-03-19 11:13:43.085
#Sample rate: 16000Hz
#Samples: 32768
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 1 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Custom
#Type: MyWave
#Frequency: 1 Hz
#Period: 1 s
#Amplitude: 2 V
#Offset: 0 V
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
-1.0239550680330693,0.7438480193861808,0.23171203025264336
-1.0238925680330693,0.7435085066723089,0.23103615709134678
-1.0238300680330694,0.7435085066723089,0.23103615709134678
-1.0237675680330693,0.7435085066723089,0.23137409367199507
-1.0237050680330693,0.7435085066723089,0.23103615709134678
-1.0236425680330694,0.7435085066723089,0.23103615709134678
-1.0235800680330693,0.7435085066723089,0.23103615709134678
-1.0235175680330693,0.7435085066723077,0.23103615709134617
-1.0234550680330694,0.7428294812445662,0.23069822051069916
-1.0233925680330693,0.7428294812445649,0.23069822051069855
-1.0233300680330693,0.7428294812445649,0.23069822051069855
-1.0232675680330694,0.7428294812445649,0.23069822051069855
-1.0232050680330693,0.7428294812445649,0.23069822051069855
-1.0231425680330692,0.7428294812445649,0.23069822051069794
-1.0230800680330694,0.7428294812445649,0.23036028393005087
-1.0230175680330693,0.7428294812445649,0.23069822051069855
-1.0229550680330692,0.7428294812445649,0.23069822051069794
-1.0228925680330694,0.7428294812445649,0.23036028393005026
-1.0228300680330693,0.7428294812445649,0.23069822051069855
-1.0227675680330692,0.7428294812445649,0.23069822051069855
-1.0227050680330694,0.7428294812445649,0.23069822051069855
-1.0226425680330693,0.7428294812445649,0.23069822051069855
-1.0225800680330692,0.7428294812445649,0.23069822051069794
-1.0225175680330694,0.7428294812445649,0.23036028393005026
-1.0224550680330693,0.742150455816821,0.23002234734940197
-1.0223925680330694,0.742150455816821,0.22968441076875434
-1.0223300680330694,0.742150455816821,0.23002234734940197
-1.0222675680330693,0.742150455816821,0.23002234734940197
-1.0222050680330694,0.742150455816821,0.22968441076875434
-1.0221425680330694,0.742150455816821,0.23002234734940197
-1.0220800680330693,0.742150455816821,0.23002234734940197
-1.0220175680330694,0.7424899685306924,0.23002234734940197
-1.0219550680330693,0.742150455816821,0.23002234734940197
-1.0218925680330693,0.742150455816821,0.23002234734940197
-1.0218300680330694,0.742150455816821,0.23002234734940197
-1.0217675680330693,0.7418109431029491,0.22968441076875373
-1.0217050680330693,0.7414714303890778,0.22934647418810605
-1.0216425680330694,0.7418109431029485,0.22968441076875312
-1.0215800680330693,0.7418109431029491,0.22968441076875373
-1.0215175680330693,0.7414714303890778,0.22968441076875373
-1.0214550680330694,0.7418109431029485,0.22968441076875373
-1.0213925680330693,0.7414714303890771,0.22968441076875373
-1.0213300680330692,0.7418109431029479,0.22968441076875312
-1.0212675680330694,0.7411319176752065,0.22934647418810605
-1.0212050680330693,0.7407924049613333,0.2290085376074572
-1.0211425680330692,0.7407924049613333,0.22934647418810544
-1.0210800680330694,0.7407924049613333,0.22934647418810544
-1.0210175680330693,0.7407924049613333,0.22934647418810544
-1.0209550680330692,0.7407924049613333,0.22934647418810544
-1.0208925680330694,0.7407924049613333,0.22934647418810544
-1.0208300680330693,0.7407924049613333,0.22934647418810544
-1.0207675680330692,0.7407924049613333,0.22934647418810544
-1.0207050680330694,0.7407924049613333,0.22934647418810544
-1.0206425680330693,0.7407924049613333,0.22934647418810544
-1.0205800680330692,0.7407924049613333,0.22934647418810544
-1.0205175680330694,0.7407924049613333,0.22934647418810544
-1.0204550680330693,0.7407924049613333,0.22934647418810544
-1.0203925680330694,0.7407924049613333,0.22934647418810544
-1.0203300680330694,0.7407924049613333,0.2290085376074572
-1.0202675680330693,0.7401133795335894,0.2290085376074572
-1.0202050680330694,0.7401133795335894,0.2290085376074572
-1.0201425680330694,0.7401133795335894,0.2290085376074572
-1.0200800680330693,0.7401133795335894,0.2290085376074572
-1.0200175680330694,0.7404528922474606,0.2290085376074572
-1.0199550680330693,0.7401133795335894,0.2290085376074572
-1.0198925680330693,0.7404528922474612,0.2290085376074572
-1.0198300680330694,0.7404528922474612,0.2290085376074572
-1.0197675680330693,0.7404528922474612,0.2290085376074572
-1.0197050680330693,0.7404528922474606,0.2290085376074572
-1.0196425680330694,0.74011337953359,0.2290085376074572
-1.0195800680330693,0.7401133795335894,0.2290085376074572
-1.0195175680330693,0.7397738668197174,0.2290085376074572
-1.0194550680330694,0.7397738668197174,0.2290085376074572
-1.0193925680330693,0.7394343541058455,0.2290085376074572
-1.0193300680330692,0.7397738668197174,0.2290085376074572
-1.0192675680330694,0.7397738668197174,0.2290085376074572
-1.0192050680330693,0.7394343541058455,0.2290085376074572
-1.0191425680330692,0.7397738668197161,0.2290085376074572
-1.0190800680330694,0.7390948413919747,0.2290085376074572
-1.0190175680330693,0.7387553286781016,0.2290085376074572
-1.0189550680330692,0.7390948413919728,0.2290085376074572
-1.0188925680330694,0.7387553286781016,0.2290085376074572
-1.0188300680330693,0.7390948413919735,0.2290085376074572
-1.0187675680330692,0.7387553286781016,0.2290085376074572
-1.0187050680330694,0.7387553286781016,0.2290085376074572
-1.0186425680330693,0.7387553286781016,0.2290085376074572
-1.0185800680330692,0.7387553286781022,0.2290085376074572
-1.0185175680330694,0.7390948413919735,0.2290085376074572
-1.0184550680330693,0.7390948413919735,0.2290085376074572
-1.0183925680330694,0.7390948413919735,0.2290085376074572
-1.0183300680330694,0.7390948413919735,0.2290085376074572
-1.0182675680330693,0.7387553286781016,0.2290085376074572
-1.0182050680330694,0.7387553286781016,0.2290085376074572
-1.0181425680330694,0.7387553286781016,0.22934647418810544
-1.0180800680330693,0.7380763032503577,0.22934647418810544
-1.0180175680330694,0.7384158159642289,0.22900853760745782
-1.0179550680330693,0.7384158159642296,0.22934647418810544
-1.0178925680330693,0.7384158159642296,0.22934647418810544
-1.0178300680330694,0.7384158159642296,0.22934647418810544
-1.0177675680330693,0.7380763032503577,0.22934647418810544
-1.0177050680330693,0.7384158159642289,0.22934647418810544
-1.0176425680330694,0.7380763032503583,0.22934647418810544
