2way travel time [s],AS [V],Running average of AS [V],PSD [dB/Hz]
0.0,16.422496134473786,16.422496134473786,-2.447332193589972
5.425347222222229e-10,2.2650493621387393,9.343772748306263,-11.05094716658692
1.0850694444444458e-09,20.955843693500118,11.610446527819429,-1.3886723722410803
1.6276041666666687e-09,2.069294167802765,11.512568930651442,-11.443501539579653
2.1701388888888916e-09,13.79389627121943,7.931595219511097,-3.2048543186235596
2.7126736111111145e-09,1.442178117207122,7.618037194213276,-13.011534861378713
3.2552083333333375e-09,28.401426497140946,14.921802307174033,-0.06832234096626266
3.79774305555556e-09,3.528304606152006,15.964865551646476,-9.126063160162811
4.340277777777783e-09,4.265791917778983,3.8970482619654945,-8.301727206128488
4.882812500000006e-09,3.077629632420897,3.6717107750999403,-9.71956032826925
5.4253472222222225e-09,7.541369323992255,5.309499478206575,-5.827221776323924
5.967881944444445e-09,4.338454677104376,5.939912000548315,-8.228373228433874
6.510416666666668e-09,13.367906704575809,8.853180690840091,-3.3410898174596952
7.052951388888891e-09,5.834771650010771,9.601339177293289,-6.941485235367056
7.595486111111114e-09,28.851765100079035,17.3432683750449,0.0
8.138020833333337e-09,7.223548297979137,18.037656699029085,-6.014218067684377
8.68055555555556e-09,12.360091324595823,9.791819811287478,-3.681507080527437
9.223090277777783e-09,11.666913257302475,12.013502290949148,-3.932164187450675
9.765625000000006e-09,5.6796418079085464,8.673277532605509,-7.058514403005428
1.0308159722222229e-08,8.66907960952347,7.174360708716007,-5.221993965101989
1.0850694444444445e-08,15.548025129582863,12.108552369553166,-2.6849715378390493
1.1393229166666668e-08,9.214364217686684,12.381194673634772,-4.957070129893923
1.193576388888889e-08,18.31394512196494,13.76415466982581,-1.973904791923745
1.2478298611111114e-08,10.301604209666884,14.30777466581591,-4.472675275173029
1.3020833333333337e-08,12.643864422234119,11.472734315950497,-3.5829255733964276
1.356336805555556e-08,15.225314726895554,13.934589574564832,-2.776061088497263
1.4105902777777782e-08,6.906365550671994,11.06584013878377,-6.209228260506504
1.4648437500000005e-08,14.221727460312323,10.564046505492154,-3.072200359421765
1.519097222222222e-08,8.942209670316494,11.581968565314405,-5.087275390074969
1.573350694444445e-08,9.907167834787101,9.424688752551795,-4.642228673483905
1.6276041666666667e-08,10.71775887674973,10.312463355768411,-4.300684054162453
1.6818576388888897e-08,7.329774169111856,9.023766522930789,-5.950817934726794
1.7361111111111113e-08,4.857933723119374,6.093853946115612,-7.737208022528028
1.7903645833333343e-08,14.890559317386673,9.87424652025302,-2.8726137669927807
1.844618055555556e-08,4.289985577800622,9.590272447593645,-8.277165555113468
1.8988715277777775e-08,9.56386184542064,6.926923711610627,-4.795390937779952
1.9531250000000005e-08,6.521336938909414,8.042599392165023,-6.458357481282625
2.007378472222222e-08,8.864457666688399,7.692897302798903,-5.125202173450404
2.061631944444445e-08,4.38338928518927,6.623923475938831,-8.183623459729215
2.1158854166666667e-08,11.065060234829451,7.724224760009356,-4.162186052375404
2.1701388888888897e-08,1.8611378876288909,6.463099061229166,-11.903938374250933
2.2243923611111113e-08,17.553142639922825,9.707140263775855,-2.158175056765682
2.2786458333333342e-08,2.4365094118084363,9.994826025865628,-10.734042943506427
2.332899305555556e-08,1.4023894683057005,1.9194494400570647,-13.133037460505598
2.3871527777777775e-08,0.8350186498256329,1.1187040590656632,-15.384762122797223
2.4414062500000004e-08,7.7224726008827895,4.278745625354207,-5.72416011563071
2.495659722222222e-08,0.9158249655956194,4.319148783239201,-14.983599093557809
2.549913194444445e-08,15.330497934014652,8.123161449805131,-2.7461612672217743
2.6041666666666667e-08,0.5938662058284744,7.962182069921559,-16.86483775379212
2.6584201388888896e-08,9.319706671059876,4.956786438444171,-4.907701441129752
2.7126736111111112e-08,1.651691161329359,5.485698916194613,-12.422435429162748
2.7669270833333342e-08,4.456519282130973,3.0541052217301616,-8.111765977386275
2.8211805555555558e-08,0.8659087200521376,2.661214001091551,-15.227002744875556
2.8754340277777775e-08,5.588420661917773,3.227164690984951,-7.128832979859343
2.9296875000000004e-08,2.160186351348059,3.874303506632912,-11.256811699166121
2.983940972222222e-08,7.627589795065512,4.893888073206781,-5.777850586401359
3.038194444444445e-08,0.6254894457551806,4.126539620410341,-16.639524016850547
3.0924479166666666e-08,6.493857934077352,3.5596736899162615,-6.47669604327198
3.1467013888888896e-08,2.6862925442740817,4.590075239175713,-10.310190809630308
3.200954861111111e-08,4.067319674973948,3.3768061096240105,-8.508640801283338
3.255208333333334e-08,2.505587364538904,3.2864535197564217,-10.612628374008587
3.309461805555556e-08,3.4828387712945417,2.9942130679167187,-9.18239017252474
3.363715277777779e-08,3.0786211389203655,3.280729955107449,-9.718161406031651
3.4179687500000004e-08,4.327578464527397,3.7030998017238765,-8.239274367418725
3.472222222222222e-08,1.7729286751892228,3.0502535698583055,-12.114811233623488
3.526475694444445e-08,3.875876842468165,2.8244027588286893,-8.718024189569224
3.5807291666666666e-08,3.7885871840325236,3.83223201325034,-8.816951018675374
3.6349826388888895e-08,2.8855516698654604,3.337069426948988,-9.999435323061078
3.689236111111111e-08,4.547566499821463,3.716559084843457,-8.023933291321804
3.743489583333334e-08,2.7777586966258188,3.662662598223636,-10.164778717141695
3.797743055555556e-08,2.319457277684744,2.5486079871552763,-10.947860100595845
3.851996527777779e-08,3.323294349070095,2.8213758133774145,-9.38603578591039
3.90625e-08,2.256388339364895,2.78984134421749,-11.06758540976214
3.960503472222222e-08,1.415457856167651,1.8359230977662682,-13.092754444618562
4.014756944444445e-08,3.7385117050377796,2.5769847806027104,-8.874736429419
4.0690104166666665e-08,0.9953710224703486,2.366941363754059,-14.621873943893657
4.1232638888888895e-08,1.500219101211541,1.24779506184094,-12.840176969533516
4.177517361111111e-08,1.3801390479549798,1.4401790745832554,-13.202495442317236
4.231770833333334e-08,2.26721968747382,1.823679367714395,-11.046787835449743
4.286024305555556e-08,0.7897470984956635,1.5284833929847368,-15.626843486778288
4.3402777777777786e-08,1.7118448346507518,1.2507959665732027,-12.267079909484961
4.39453125e-08,0.6969095298995692,1.2043771822751557,-16.169959843478406
4.448784722222222e-08,4.402906878735587,2.5499082043175734,-8.164328874249149
4.503038194444445e-08,0.9277335620779219,2.6653202204067497,-14.927491195738458
4.5572916666666665e-08,1.8410531943427566,1.3843933782103344,-11.951060507318093
4.6115451388888894e-08,0.8152578041050736,1.3281554992239102,-15.488774228662747
4.665798611111111e-08,2.4754712261445495,1.6453645151248066,-10.66514505037498
4.720052083333334e-08,0.33018111404938894,1.4028261700969644,-19.414201591436566
4.7743055555555557e-08,3.002699102271114,1.6664401081602467,-9.8266057354775
4.8285590277777786e-08,0.5422971504709517,1.772498126371028,-17.2593506525646
4.8828125e-08,3.2676318991117013,1.9049645247913216,-9.459392606185729
4.937065972222223e-08,0.3808774016850728,1.824254650398382,-18.793871819199765
4.991319444444445e-08,4.105590805632227,2.243234103658645,-8.467967255702849
5.0455729166666664e-08,1.0189199919317309,2.562255398781974,-14.520323041850798
5.0998263888888894e-08,2.1237417865038433,1.5713308892177822,-11.330706754127746
5.154079861111111e-08,1.3537116926925805,1.738726739598207,-13.286462075242229
5.208333333333334e-08,6.889662456180678,4.121687074436624,-6.219744425462261
5.2625868055555556e-08,1.2017470795918,4.0457047678862335,-13.80359312267051
5.3168402777777786e-08,5.1506698182744195,3.176208448933105,-7.483086771839442
5.37109375e-08,1.3688218178380713,3.2597458180562406,-13.238254688072677
5.425347222222223e-08,2.1888593016617595,1.7788405597499106,-11.199545413536915
5.479600694444445e-08,1.6880308986257941,1.938445100143772,-12.327919957523367
5.5338541666666664e-08,2.2364827904184126,1.9622568445220985,-11.106068270192946
5.5881076388888894e-08,1.2109653121083386,1.7237240512633707,-13.770406846435977
5.642361111111111e-08,4.415340729220815,2.813153020664572,-8.152081642206594
5.696614583333334e-08,2.582537407833429,3.4989390685271164,-10.48125766718957
5.7508680555555556e-08,1.8935789721626581,2.2380581899980387,-11.828889654851004
5.8051215277777785e-08,0.9660608605451889,1.4298199163539187,-14.751679004243679
5.859375e-08,2.1416779373559973,1.5538693989505883,-11.294182248880592
5.913628472222223e-08,1.5487667727487409,1.845222355052364,-12.701863649666452
5.967881944444445e-08,1.4208421363464552,1.4848044545475931,-13.076265596571542
6.022135416666666e-08,2.6883523160053477,2.0545972261758965,-10.306862040701688
6.076388888888889e-08,1.3816826823029738,2.035017499154156,-13.197640733978366
6.130642361111112e-08,2.2964935942286275,1.839088138265796,-10.991071493271573
6.184895833333335e-08,1.3188649103395087,1.8076792522840635,-13.399720740832638
6.239149305555555e-08,1.4189341072925177,1.3688995088160085,-13.082101595911189
6.293402777777778e-08,2.548453313044122,1.9836937101683152,-10.538957058311066
6.347656250000001e-08,3.7260713915012986,3.137262352272706,-8.889212159554765
6.401909722222224e-08,1.616694821238226,2.6713831063697575,-12.515443405330661
6.456163194444444e-08,2.58539396470764,2.101044392972928,-10.476456570098192
6.510416666666667e-08,2.4124500327703466,2.4989219987389886,-10.777140607745553
6.56467013888889e-08,1.510214677740866,1.9613323552556017,-12.811337008242408
6.61892361111111e-08,0.9987158336362099,1.2544652556885332,-14.607304524409756
