2way travel time [s],AS [V],Running average of AS [V],PSD [dB/Hz]
0.0,5.869044437182035,5.869044437182035,-4.710795122636812
5.425347222222229e-10,4.779859179301632,5.324451808241834,-5.602318080933336
1.0850694444444458e-09,14.663669997820891,9.72176458856126,-0.7340423165224346
1.6276041666666687e-09,1.207571215766197,7.935620606793544,-11.577341576015689
2.170138888888885e-09,12.107483243008483,6.657527229387339,-1.565930333820564
2.712673611111108e-09,2.6917393730384163,7.399611308023449,-8.096139028912495
3.255208333333331e-09,13.536634528367307,8.11418695070286,-1.0813620634728962
3.797743055555554e-09,1.472393712514722,7.504514120441013,-10.716229557953183
4.340277777777777e-09,5.587226022615414,3.529809867565067,-4.924506695997835
4.8828124999999996e-09,1.7220959639401443,3.654660993277778,-10.035895611411476
5.4253472222222225e-09,5.025146448359508,3.373621206149825,-5.3849818706337995
5.967881944444445e-09,1.6254502062453697,3.325298327302438,-10.286732400936282
6.510416666666668e-09,6.416672071541389,4.021061138893378,-4.323370650902448
7.052951388888891e-09,2.1210090692416435,4.268840570391515,-9.13104384504877
7.595486111111108e-09,17.363885366232044,9.742447217736842,0.0
8.13802083333333e-09,2.6880659253018875,10.025975645766964,-8.102069943661284
8.680555555555553e-09,16.978119690274905,9.833092807788395,-0.09757319136179107
9.223090277777776e-09,5.4339341679911595,11.206026929133031,-5.045325373846923
9.765624999999999e-09,7.745875880736132,6.5899050243636434,-3.505763764215122
1.0308159722222222e-08,7.710591356454087,7.728233618595107,-3.5255922289948467
1.0850694444444445e-08,6.633715379688995,7.172153368071539,-4.178900758998997
1.1393229166666668e-08,5.849168348526058,6.241441864107525,-4.725527887882036
1.193576388888889e-08,11.519405678860933,8.684287013693494,-1.7821683693574653
1.2478298611111114e-08,3.23650870639203,7.3779571926264795,-7.295701303967527
1.302083333333333e-08,11.22917643242103,7.232842569406528,-1.8929900452191115
1.3563368055555553e-08,5.348487747077717,8.288832089749372,-5.1141590481878465
1.4105902777777776e-08,12.255974354804996,8.802231050941355,-1.5129906648550686
1.4648437499999999e-08,8.138994549040584,10.197484451922788,-3.290761524093874
1.519097222222222e-08,10.833014972834578,9.486004760937579,-2.0489756662272955
1.5733506944444445e-08,10.753386719550813,10.793200846192693,-2.0810164559391717
1.6276041666666667e-08,9.375205588587473,10.06429615406914,-2.676661098949002
1.681857638888889e-08,7.829350492516248,8.602278040551859,-3.4592117469093524
1.7361111111111107e-08,10.488390513520313,9.158870503018278,-2.1893806098952346
1.7903645833333336e-08,13.424246928265033,11.956318720892671,-1.1175697797198767
1.8446180555555552e-08,1.3922655311087917,7.408256229686909,-10.959248387646497
1.8988715277777782e-08,11.75977317257909,6.5760193518439385,-1.6924796506167639
1.9531249999999998e-08,4.883844465647703,8.321808819113393,-5.508850853840938
2.0073784722222228e-08,1.5067123807192797,3.1952784231834896,-10.616165531278693
2.0616319444444444e-08,1.463357882002721,1.4850351313609986,-10.742963589059972
2.115885416666666e-08,6.987924721120109,4.225641301561414,-3.9529869222107
2.170138888888889e-08,2.273777494714323,4.6308511079172145,-8.82898946399301
2.2243923611111106e-08,7.743395207946105,5.008586351330212,-3.507154846477365
2.2786458333333336e-08,5.636079321730447,6.689737264838274,-4.88669813322868
2.3328993055555552e-08,11.528389162935477,8.58223424233296,-1.7787828153066776
2.387152777777778e-08,2.2132111179499487,6.870800140442711,-8.946240668259255
2.4414062499999998e-08,12.70263756077512,7.457924339362532,-1.357530033125417
2.4956597222222227e-08,2.1334084571556393,7.418023008965378,-9.105728976615369
2.5499131944444444e-08,10.779880995375885,6.45664472626576,-2.0703294355096817
2.604166666666666e-08,0.18135491476440077,5.480617955070141,-19.81117580462012
2.658420138888889e-08,7.895758879604536,4.038556897184467,-3.4225303263396807
2.7126736111111106e-08,0.8909332314122067,4.39334605550837,-12.898017518011438
2.7669270833333335e-08,9.22786997230574,5.059401601858972,-2.745454436758898
2.821180555555555e-08,1.1181865023843145,5.173028237345026,-11.91132664438188
2.875434027777778e-08,3.990395639345316,2.5542910708648137,-6.386309528219634
2.9296874999999997e-08,1.7445729637006786,2.867484301522996,-9.979577722610266
2.983940972222223e-08,11.407974268403935,6.576273616052305,-1.8243837710602318
3.038194444444444e-08,0.13862935307201887,5.773301810737976,-20.977917134653588
3.092447916666666e-08,5.444837585790373,2.791733469431195,-5.036619803260738
3.146701388888889e-08,1.2594117974024432,3.3521246915964076,-11.394791528378489
3.2009548611111105e-08,7.5729366969229845,4.416174247162713,-3.603825835084214
3.2552083333333335e-08,2.210516342036807,4.891726519479895,-8.951531800972068
3.309461805555555e-08,3.3307692407958336,2.7706427914163188,-7.171023646751835
3.363715277777778e-08,1.2840656186520316,2.307417429723931,-11.310596923006539
3.41796875e-08,4.721894035858573,3.0029798272553005,-5.655306731902688
3.4722222222222227e-08,1.5203176830906349,3.1211058594746026,-10.577125631385924
3.526475694444444e-08,3.712894124840889,2.6166059039657608,-6.699343447654597
3.580729166666667e-08,2.0160677961372295,2.864480960489058,-9.351417775962412
3.634982638888889e-08,0.4868581694238101,1.2514629827805184,-15.522444482143946
3.6892361111111105e-08,2.4489582749416456,1.4679082221827264,-8.506655242987883
3.7434895833333334e-08,4.3977749457520385,3.4233666103468408,-5.964139092696147
3.797743055555555e-08,0.7948014430070659,2.596288194379551,-13.393882631043281
3.851996527777778e-08,4.545921838381682,2.670361640694373,-5.820249457433607
3.9062499999999997e-08,6.118531463329625,5.332226650855652,-4.529997123776602
3.9605034722222226e-08,1.593862649310133,3.856197056319878,-10.371960165679766
4.014756944444444e-08,4.627751824971198,3.1108072371406643,-5.742768492773418
4.069010416666667e-08,4.950107576052681,4.788929700511938,-5.450322728776395
4.123263888888889e-08,4.2580317021845335,4.604069639118606,-6.104380194761873
4.1775173611111105e-08,3.938994494068362,4.098513098126446,-6.442615362768942
4.2317708333333334e-08,3.330483936328146,3.6347392151982527,-7.171395667309409
4.286024305555555e-08,2.7376550563285464,3.034069496328345,-8.022681837513698
4.340277777777778e-08,4.351281029118922,3.5444680427237323,-6.010297767583651
4.3945312499999996e-08,1.3183172004630495,2.8347991147909837,-11.19626991549228
4.4487847222222226e-08,6.304349461387236,3.811333330925141,-4.400066311589868
4.503038194444444e-08,1.5226055290004004,3.9134774951938165,-10.570595075259288
4.557291666666667e-08,6.763680769398685,4.143143149199541,-4.0946380834764255
4.611545138888889e-08,1.4644124249217216,4.114046597160201,-10.739835049984524
4.6657986111111104e-08,4.428763884408677,2.9465881546651977,-5.93364383149562
4.7200520833333334e-08,1.2720848590654756,2.850424371737075,-11.351308265510955
4.774305555555555e-08,1.0557997284226424,1.163942293744057,-12.160653640752122
4.828559027777778e-08,0.2252204277871839,0.6405100781049113,-18.870391309860686
4.8828124999999996e-08,4.021263896336377,2.1232421620617785,-6.35284335319096
4.9370659722222225e-08,0.2838141731026391,2.1525390347195064,-17.86612830582829
4.991319444444444e-08,1.1161908980516697,0.7000025355771526,-11.919084332765312
5.045572916666667e-08,0.23477704258903861,0.6754839703203523,-18.689912823783185
5.099826388888889e-08,2.6846765652685827,1.4597268039288087,-8.107549381983505
5.154079861111112e-08,0.5849899923707138,1.6348332788196462,-14.724984735115916
5.208333333333333e-08,2.8274334116131254,1.7062117019919176,-7.882545243040796
5.262586805555555e-08,0.8275954934946477,1.8275144525538844,-13.218287928924703
5.316840277777778e-08,3.1464919027810154,1.9870436981378294,-7.418202915626132
5.3710937499999995e-08,0.5979865601308568,1.872239231455934,-14.629554867874763
5.4253472222222225e-08,5.815085653714654,3.206536106922753,-4.750907939462571
5.479600694444444e-08,1.4755833941325793,3.6453345239236143,-10.706831508944479
5.533854166666667e-08,2.0254529526942875,1.7505181734134312,-9.33124750202652
5.588107638888889e-08,0.40880758394714156,1.2171302683207124,-16.281279660632638
5.6423611111111116e-08,2.8094839149270943,1.6091457494371157,-7.9102036004712595
5.696614583333333e-08,1.6348085087200277,2.2221462118235586,-10.261800206025898
5.750868055555555e-08,2.598017479466578,2.1164129940933005,-8.250048413481228
5.805121527777778e-08,0.09671511190979253,1.3473662956881831,-22.541525713518006
5.8593749999999995e-08,1.1840497853866605,0.6403824486482242,-11.662769466082619
5.9136284722222224e-08,0.20092534849053204,0.692487566938594,-19.36612179776035
5.967881944444444e-08,1.7481272081554273,0.9745262783229774,-9.970738777319209
6.022135416666667e-08,2.3046507399373435,2.026388974046383,-8.770417908069758
6.076388888888889e-08,4.931106326175842,3.61787853305659,-5.46702542993041
6.130642361111112e-08,2.6939478155351266,3.8125270708554817,-8.092577312793095
6.184895833333333e-08,2.1956622363472547,2.444805025941188,-8.980813776083615
6.239149305555555e-08,3.6428814068032307,2.91927182157524,-6.782018769176197
6.293402777777778e-08,4.298087946803894,3.9704846768035598,-6.063716123169045
6.34765625e-08,4.469888219360582,4.383988083082235,-5.893502473718245
6.401909722222222e-08,1.3253622550385562,2.8976252371995663,-11.173123118605229
6.456163194444444e-08,4.329086690134994,2.8272244725867717,-6.032506273643748
6.510416666666667e-08,3.0134278104586802,3.6712572502968337,-7.605861180396287
6.564670138888889e-08,1.3750212064632843,2.194224508460979,-11.013375138417207
6.618923611111112e-08,1.039460743900535,1.207240975181906,-12.228388175441708
6.673177083333333e-08,4.423784569840034,2.731622656870281,-5.9385294055877615
6.727430555555556e-08,2.54345558879221,3.4836200793161183,-8.342227511994437
6.781684027777778e-08,4.233093806680209,3.3882746977362057,-6.129890173471254
6.8359375e-08,2.897146857857937,3.5651203322690694,-7.776763996576185
6.890190972222222e-08,5.728822230705986,4.312984544281958,-4.815815640268418
6.944444444444444e-08,1.864803439050908,3.7968128348784433,-9.690138485944884
6.998697916666667e-08,6.280024767355896,4.072414103203398,-4.416855535044848
7.052951388888889e-08,0.6194660770909923,3.4497454222234407,-14.476293812953108
7.107204861111112e-08,3.858677063994514,2.2390715705427495,-6.532084764159035
7.161458333333333e-08,0.17102636212114325,2.014851713057825,-20.0658385202682
7.215711805555556e-08,5.092797640856065,2.6319120014886006,-5.3269048993094685
7.269965277777778e-08,0.6568498902968736,2.874823765576466,-14.221807783145124
7.32421875e-08,3.3285300177630486,1.9926899540299576,-7.173944321152499
7.378472222222222e-08,0.497308961286938,1.9129194895249897,-15.430206249323678
7.432725694444444e-08,4.674884108824602,2.5860965350557663,-5.698760609214565
7.486979166666667e-08,0.3850765906527619,2.5299803497386786,-16.54099791975912
7.541232638888889e-08,5.789076024501917,3.0870763075773358,-4.770376570929645
7.595486111111111e-08,0.6499682845350092,3.2195221545184594,-14.267547444438755
7.649739583333333e-08,2.975172431241817,1.8125703578884096,-7.661347689504771
7.703993055555555e-08,0.29593665110925405,1.635554541175532,-17.684481551124428
7.758246527777778e-08,4.71328959183617,2.5046131214727083,-5.663227857218656
7.8125e-08,1.5156633694155246,3.114476480625844,-10.59044155328887
7.866753472222221e-08,1.8340225290451821,1.6748429492303498,-9.762422438096177
7.921006944444444e-08,1.3815315809801685,1.6077770550126718,-10.992860929526822
7.975260416666667e-08,4.389628983998624,2.885580282489393,-5.972190952565017
8.02951388888889e-08,2.439319923379487,3.414474453689052,-8.523781470885618
8.08376736111111e-08,0.4733938873930124,1.4563569053862462,-15.644242641432777
8.138020833333333e-08,2.5239596714886936,1.4986767794408495,-8.375644986764035
8.192274305555556e-08,3.924609686875562,3.2242846791821242,-6.458504385694611
8.246527777777779e-08,0.539299162848131,2.231954424861843,-15.078171638939171
8.300781249999999e-08,2.021630644663325,1.2804649037557243,-9.33945097862702
8.355034722222222e-08,1.8009087653195583,1.911269704991438,-9.841551981656183
8.409288194444445e-08,1.2504080099778054,1.5256583876486784,-11.425951629657785
8.463541666666665e-08,2.557453692887396,1.9039308514325972,-8.318391312247513
8.517795138888888e-08,4.440217640900919,3.498835666894154,-5.922426520933273
8.572048611111111e-08,2.9936921856897283,3.7169549132953197,-7.634397663028706
8.626302083333334e-08,0.6861606918224689,1.839926438756095,-14.032210750812382
8.680555555555555e-08,2.11516900344821,1.4006648476353358,-9.143018365058756
8.734809027777778e-08,0.7022809882895994,1.4087249958689012,-13.931359984014426
8.7890625e-08,2.2601266008458163,1.4812037945677043,-8.85514143222903
8.843315972222221e-08,1.834559331496963,2.047342966171386,-9.761151481889083
8.897569444444444e-08,3.4615472921734507,2.6480533118352034,-7.0037664064533764
8.951822916666667e-08,0.8162110238719797,2.138879158022712,-13.27844453903946
9.00607638888889e-08,2.8302798870586234,1.823245455465298,-7.878175248953441
9.06032986111111e-08,1.5125245006308286,2.171402193844722,-10.599444917276408
9.114583333333333e-08,2.5504774973365647,2.031500998983693,-8.330254138911972
9.168836805555556e-08,0.35251377485484786,1.4514956360957028,-16.924708178461472
9.223090277777779e-08,0.8455769846955589,0.5990453797751998,-13.124937563963803
9.277343749999999e-08,0.24105334362487618,0.5433151641602139,-18.575337501164423
9.331597222222222e-08,1.4209048336239234,0.8309790886243962,-10.870819183901457
9.385850694444445e-08,0.10295519198794363,0.76193001280593,-22.269986572308458
9.440104166666665e-08,1.7175047921984712,0.9102299920932039,-10.04748952523128
9.494357638888888e-08,0.3168555204044868,1.0171801563014755,-17.387856320211107
9.548611111111111e-08,1.1590745319550826,0.7379650261797811,-11.755355467349366
9.602864583333334e-08,0.2573673775078522,0.7082209547314638,-18.290934127839414
9.657118055555555e-08,2.355246104095389,1.3063067408016171,-8.676106159457769
9.711371527777778e-08,0.4208570398014275,1.3880515719484046,-16.155123138828554
9.765625e-08,2.002224776840852,1.211540908321136,-9.381340787129952
9.819878472222223e-08,0.6099454525781001,1.306085114709472,-14.543559122372907
9.874131944444444e-08,0.4856880398473589,0.5478167462127255,-15.532895010016738
9.928385416666667e-08,0.4650596211838857,0.4753738305156183,-15.721382765125993
9.98263888888889e-08,1.0276286968544799,0.7463441590191788,-12.278106864554557
1.003689236111111e-07,0.5827839570772093,0.8052063269658406,-14.741393220593572
1.0091145833333333e-07,1.7284735160130675,1.1556287365451343,-10.019841804390419
1.0145399305555556e-07,0.3160674482318311,1.0222704821224453,-17.39867139849893
1.0199652777777779e-07,1.8491990752199912,1.0826332617259071,-9.726632424525945
1.0253906249999999e-07,0.5222344416541788,1.185716758437081,-15.217813996330872
1.0308159722222222e-07,1.0561697588452288,0.7892021002496998,-12.159131817891717
1.0362413194444445e-07,0.4592817009969751,0.757725729921098,-15.775677677122847
1.0416666666666665e-07,1.9687744039590633,1.2140280524780152,-9.454509555612606
1.0470920138888888e-07,1.3332529013946328,1.651013652676844,-11.147343725713535
