2way travel time [s],AS [V],PSD [dB/Hz]
0.0,16.422496134473786,-2.447332193589972
5.425347222222229e-10,2.2650493621387393,-11.05094716658692
1.0850694444444458e-09,20.955843693500118,-1.3886723722410803
1.6276041666666687e-09,2.069294167802765,-11.443501539579653
2.1701388888888916e-09,13.79389627121943,-3.2048543186235596
2.7126736111111145e-09,1.442178117207122,-13.011534861378713
3.2552083333333375e-09,28.401426497140946,-0.06832234096626266
3.79774305555556e-09,3.528304606152006,-9.126063160162811
4.340277777777783e-09,4.265791917778983,-8.301727206128488
4.882812500000006e-09,3.077629632420897,-9.71956032826925
5.4253472222222225e-09,7.541369323992255,-5.827221776323924
5.967881944444445e-09,4.338454677104376,-8.228373228433874
6.510416666666668e-09,13.367906704575809,-3.3410898174596952
7.052951388888891e-09,5.834771650010771,-6.941485235367056
7.595486111111114e-09,28.851765100079035,0.0
8.138020833333337e-09,7.223548297979137,-6.014218067684377
8.68055555555556e-09,12.360091324595823,-3.681507080527437
9.223090277777783e-09,11.666913257302475,-3.932164187450675
9.765625000000006e-09,5.6796418079085464,-7.058514403005428
1.0308159722222229e-08,8.66907960952347,-5.221993965101989
1.0850694444444445e-08,15.548025129582863,-2.6849715378390493
1.1393229166666668e-08,9.214364217686684,-4.957070129893923
1.193576388888889e-08,18.31394512196494,-1.973904791923745
1.2478298611111114e-08,10.301604209666884,-4.472675275173029
1.3020833333333337e-08,12.643864422234119,-3.5829255733964276
1.356336805555556e-08,15.225314726895554,-2.776061088497263
1.4105902777777782e-08,6.906365550671994,-6.209228260506504
1.4648437500000005e-08,14.221727460312323,-3.072200359421765
1.519097222222222e-08,8.942209670316494,-5.087275390074969
1.573350694444445e-08,9.907167834787101,-4.642228673483905
1.6276041666666667e-08,10.71775887674973,-4.300684054162453
1.6818576388888897e-08,7.329774169111856,-5.950817934726794
1.7361111111111113e-08,4.857933723119374,-7.737208022528028
1.7903645833333343e-08,14.890559317386673,-2.8726137669927807
1.844618055555556e-08,4.289985577800622,-8.277165555113468
1.8988715277777775e-08,9.56386184542064,-4.795390937779952
1.9531250000000005e-08,6.521336938909414,-6.458357481282625
2.007378472222222e-08,8.864457666688399,-5.125202173450404
2.061631944444445e-08,4.38338928518927,-8.183623459729215
2.1158854166666667e-08,11.065060234829451,-4.162186052375404
2.1701388888888897e-08,1.8611378876288909,-11.903938374250933
2.2243923611111113e-08,17.553142639922825,-2.158175056765682
2.2786458333333342e-08,2.4365094118084363,-10.734042943506427
2.332899305555556e-08,1.4023894683057005,-13.133037460505598
2.3871527777777775e-08,0.8350186498256329,-15.384762122797223
2.4414062500000004e-08,7.7224726008827895,-5.72416011563071
2.495659722222222e-08,0.9158249655956194,-14.983599093557809
2.549913194444445e-08,15.330497934014652,-2.7461612672217743
2.6041666666666667e-08,0.5938662058284744,-16.86483775379212
2.6584201388888896e-08,9.319706671059876,-4.907701441129752
2.7126736111111112e-08,1.651691161329359,-12.422435429162748
2.7669270833333342e-08,4.456519282130973,-8.111765977386275
2.8211805555555558e-08,0.8659087200521376,-15.227002744875556
2.8754340277777775e-08,5.588420661917773,-7.128832979859343
2.9296875000000004e-08,2.160186351348059,-11.256811699166121
2.983940972222222e-08,7.627589795065512,-5.777850586401359
3.038194444444445e-08,0.6254894457551806,-16.639524016850547
3.0924479166666666e-08,6.493857934077352,-6.47669604327198
3.1467013888888896e-08,2.6862925442740817,-10.310190809630308
3.200954861111111e-08,4.067319674973948,-8.508640801283338
3.255208333333334e-08,2.505587364538904,-10.612628374008587
3.309461805555556e-08,3.4828387712945417,-9.18239017252474
