0.000000000000000000e+00,4.051951821896165029e+01
5.425347222222221862e-10,3.782836614476998705e+00
1.085069444444444372e-09,2.052306773831046627e+01
1.627604166666666662e-09,9.321226851387452328e+00
2.170138888888888745e-09,1.165627274842607264e+01
2.712673611111111241e-09,9.978385705436052078e+00
3.255208333333333324e-09,1.477381073458822236e+01
3.797743055555555407e-09,8.542600377861539585e+00
4.340277777777777489e-09,1.228667951112223022e+01
4.882812500000000399e-09,1.216737591110974037e+01
5.425347222222222482e-09,1.559546549024751094e+01
5.967881944444444565e-09,9.204957989612886138e+00
6.510416666666666648e-09,1.552944014139020013e+01
7.052951388888888731e-09,9.146487659289062933e+00
7.595486111111110813e-09,1.380662956520669837e+01
8.138020833333333723e-09,1.050926235189021085e+01
8.680555555555554979e-09,1.435867838679096131e+01
9.223090277777777889e-09,1.021889539782912593e+01
9.765625000000000799e-09,1.369118742376991982e+01
1.030815972222222205e-08,1.141872284991548625e+01
1.085069444444444496e-08,1.296058049441470672e+01
1.139322916666666622e-08,1.362588247633277838e+01
1.193576388888888913e-08,3.916918082135961932e+00
1.247829861111111039e-08,1.316056459982692317e+01
1.302083333333333330e-08,7.857988497992662857e+00
1.356336805555555621e-08,1.335067063074332339e+01
1.410590277777777746e-08,9.053370033047757559e+00
1.464843750000000037e-08,1.352886112086412851e+01
1.519097222222222163e-08,1.318172314078072560e+01
1.573350694444444454e-08,1.203035088988603185e+01
1.627604166666666745e-08,1.046728789853584018e+01
1.681857638888889036e-08,1.347709151819511320e+01
1.736111111111110996e-08,5.763363145838271251e+00
1.790364583333333287e-08,7.002474955957898040e+00
1.844618055555555578e-08,4.676934556456488146e+00
1.898871527777777869e-08,8.928099260520552249e+00
1.953125000000000160e-08,3.519099908561801993e+00
2.007378472222222120e-08,1.340389245462225709e+01
2.061631944444444411e-08,3.523330578081552034e+00
2.115885416666666702e-08,1.438354114275886531e+01
2.170138888888888993e-08,4.617928736504924636e+00
2.224392361111110953e-08,1.333782797105380880e+01
2.278645833333333244e-08,3.546716382367748110e+00
2.332899305555555535e-08,8.734695575972128978e+00
2.387152777777777826e-08,-1.042705695312212466e+00
2.441406250000000117e-08,1.107277356140118130e+01
2.495659722222222077e-08,-1.848784907690758317e+00
2.549913194444444368e-08,1.285188733129198013e+01
2.604166666666666659e-08,3.398137579755167170e+00
2.658420138888888950e-08,1.305731721845629423e+01
2.712673611111111241e-08,6.642568147502258213e+00
2.766927083333333201e-08,1.032738752688784345e+01
2.821180555555555492e-08,7.564258217640624338e+00
2.875434027777777783e-08,9.744524442173705836e+00
2.929687500000000074e-08,8.551215165674095786e+00
2.983940972222222034e-08,1.254556526431316321e+01
3.038194444444444325e-08,1.051864326152387719e+01
3.092447916666666616e-08,1.087492590400341363e+01
3.146701388888888907e-08,1.201685904821144391e+01
3.200954861111111198e-08,1.379862641516995581e+01
3.255208333333333489e-08,1.047157718670452553e+01
3.309461805555555780e-08,1.141398482621994859e+01
3.363715277777778071e-08,1.059900066095975646e+01
3.417968749999999701e-08,9.176639153761627199e+00
3.472222222222221992e-08,1.186554286573944417e+01
3.526475694444444283e-08,1.285172008827082735e+01
3.580729166666666574e-08,1.151670058822040943e+01
3.634982638888888865e-08,1.349972642571998094e+01
3.689236111111111156e-08,1.353648450074566156e+01
3.743489583333333447e-08,1.193571711843316052e+01
