2way travel time [s],AS [V],PSD [dB/Hz]
0.0,16.558935797311022,-2.709561382947715
5.425347222222229e-10,2.610242096939515,-10.733077710682924
1.0850694444444458e-09,13.277012321385309,-3.668882022947888
1.6276041666666687e-09,1.1845149797781074,-14.164480032574255
2.1701388888888916e-09,22.163281329836405,-1.4435450137352044
2.7126736111111145e-09,2.0176311650835825,-11.85146783030845
3.2552083333333375e-09,3.257572193779143,-9.77094511332078
3.79774305555556e-09,2.9425178523999374,-10.212694541768679
4.340277777777783e-09,21.335900132417038,-1.6087759071476102
4.882812500000006e-09,0.5106184564288987,-17.81892052154104
5.4253472222222225e-09,24.732838765309626,-0.9671459427124662
5.967881944444445e-09,5.981155448777435,-7.132034708193365
6.510416666666668e-09,23.814009666119766,-1.131560350150125
7.052951388888891e-09,12.87977304135333,-3.800803503385442
7.595486111111114e-09,30.902140345128522,0.0
8.138020833333337e-09,12.155068281043903,-4.052311577526318
8.68055555555556e-09,22.285011868009835,-1.4197569087797348
9.223090277777783e-09,12.272873443829141,-4.010423047296378
9.765625000000006e-09,16.91295564061701,-2.617690507860069
1.0308159722222229e-08,10.833966502811247,-4.552010721139544
1.0850694444444445e-08,17.826299633595895,-2.389273584929592
1.1393229166666668e-08,14.88764387749817,-3.1716258895674727
1.193576388888889e-08,12.337613560990018,-3.987573974467833
1.2478298611111114e-08,14.38162567575768,-3.3218057981713596
1.3020833333333337e-08,18.942430578462414,-2.125528562944795
1.356336805555556e-08,11.124358668091082,-4.437135777815862
1.4105902777777782e-08,20.49510410650753,-1.7833843189482286
1.4648437500000005e-08,16.095922688000055,-2.8327268321036856
1.519097222222222e-08,12.193923249345211,-4.038451034160512
1.573350694444445e-08,21.705993160027585,-1.5340889876664114
1.6276041666666667e-08,8.263123216628179,-5.728443317432866
1.6818576388888897e-08,17.984426931808255,-2.3509195687032007
1.7361111111111113e-08,7.679225241457686,-6.046711544001051
1.7903645833333343e-08,11.479224681395994,-4.300760042283029
1.844618055555556e-08,4.133645477828085,-8.736553339711255
1.8988715277777775e-08,14.364060056126432,-3.3271134834342857
1.9531250000000005e-08,4.957978661494346,-7.946839072982726
2.007378472222222e-08,11.288213730659647,-4.373633368449543
2.061631944444445e-08,5.467490287949192,-7.522005403248961
2.1158854166666667e-08,13.926165206505877,-3.4615701766794245
2.1701388888888897e-08,3.5047650927589955,-9.453296459404298
2.2243923611111113e-08,19.805134828250754,-1.932107572710104
2.2786458333333342e-08,2.8917299470265037,-10.288308279777144
2.332899305555556e-08,12.220328663250971,-4.029056742609644
2.3871527777777775e-08,0.9185816736027601,-15.268707839203778
2.4414062500000004e-08,16.381850930000393,-2.7562559092301315
2.495659722222222e-08,0.3169392144741208,-19.89012583383654
2.549913194444445e-08,1.2288923308153732,-14.004747266673359
2.6041666666666667e-08,0.5592557072578259,-17.423781357783408
2.6584201388888896e-08,8.34955643537726,-5.6832515609481735
2.7126736111111112e-08,0.2573054615156834,-20.795395560278386
